PP.1,PP.2,PP.3,PP.5,PP.6,PP.7,PP1.5,PP1.6,PP1.7,PP1.8,PP1.9,PP2.0,PP100,PP150,PP200,PP250,PP300,PP350,PP750,PP800,PP850,PP900,PP950,PP1000,PP0.15,PP0.145,PP0.14,PP0.135,PP0.13,PP0.12,PP0.075,PP0.07,PP0.065,PP0.06,PP0.055,PP0.05,PP.8,PP.9,PP1.0,PP1.1,PP1.2,PP1.3,PP1.4,PP400,PP450,PP500,PP550,PP600,PP650,PP700,PP0.115,PP0.11,PP0.095,PP0.09,PP0.085,PP0.08,Fault Class
0.697225285,0.6782275,0.668201915,0.666202376,0.664908349,0.664019938,0.662595146,0.662927051,0.66336295,0.662986847,0.663575107,0.663629428,0.697346159,0.697529146,0.697464601,0.697498039,0.697571575,0.697523133,0.697365406,0.697330954,0.697365281,0.697398681,0.697275904,0.697225285,0.94819201,0.949182205,0.950233705,0.951500865,0.953060472,0.680138712,0.728218646,0.736026072,0.745127505,0.755623109,0.767624045,0.781181744,0.663372536,0.662882778,0.662501451,0.662197738,0.661921671,0.662094167,0.662333816,0.697431959,0.697335912,0.697195207,0.697210994,0.697352628,0.697291355,0.697256597,0.683794298,0.687556474,0.702333426,0.707949334,0.713791676,0.720860499,-1
0.686073413,0.665380896,0.654198112,0.651928358,0.650446425,0.64942101,0.647530861,0.647831068,0.648236522,0.647851549,0.648411513,0.648451946,0.686194804,0.686373988,0.686312886,0.686354048,0.686442375,0.686401807,0.686226533,0.68618455,0.68622186,0.686253907,0.686129075,0.686073413,0.940286012,0.941448782,0.942686115,0.944152788,0.945929219,0.667471255,0.719830862,0.72832805,0.738201274,0.749501701,0.762345982,0.776789466,0.648669568,0.648098609,0.647652564,0.647296418,0.646975509,0.647103637,0.647303992,0.686317874,0.686224298,0.686081947,0.686087804,0.686230806,0.686154993,0.686117552,0.671503287,0.67567182,0.691669868,0.697808408,0.704228285,0.711978648,-1
0.676135595,0.6537209,0.641364985,0.638822505,0.637151423,0.635988429,0.633639342,0.633909582,0.634286512,0.633893154,0.634427023,0.634454822,0.676254111,0.676426125,0.676367478,0.676415401,0.676518298,0.676486257,0.676300124,0.676251261,0.676291421,0.676321987,0.676195974,0.676135595,0.932285563,0.933626028,0.935054971,0.936725756,0.938721457,0.655995951,0.712614596,0.721795956,0.732423018,0.744500788,0.758150481,0.773428849,0.635132833,0.634480863,0.633970499,0.633562473,0.633197527,0.633282717,0.633445331,0.676411201,0.676321371,0.676179349,0.676176218,0.676320055,0.676230881,0.67619145,0.660412388,0.664996469,0.682225386,0.68889035,0.69588901,0.704277944,-1
0.667515996,0.643374068,0.629842613,0.62702784,0.625168359,0.623868635,0.621071503,0.621313783,0.621664372,0.621263156,0.621773367,0.621789878,0.667627509,0.667789846,0.667732915,0.667786666,0.667903676,0.667880665,0.667690106,0.667635091,0.66767801,0.667707017,0.667580692,0.667515996,0.924278622,0.92579994,0.927424196,0.929301684,0.931517168,0.645837578,0.706637921,0.716483699,0.727832982,0.740648843,0.755055132,0.771106938,0.622909828,0.622177845,0.621604193,0.621145336,0.620737575,0.620781664,0.620908448,0.66781587,0.66773097,0.667591129,0.667579987,0.667724119,0.667622888,0.667582181,0.650641329,0.655644712,0.674097567,0.68128569,0.688856258,0.697833967,-1
0.660302451,0.63445041,0.619754453,0.616670738,0.614625579,0.613191377,0.609961431,0.610178007,0.610504671,0.610096164,0.610585363,0.61059201,0.660401867,0.660552976,0.660497348,0.660556091,0.660686575,0.660672966,0.660484114,0.660423733,0.66046936,0.660496774,0.660370992,0.660302451,0.916347828,0.918051272,0.91987256,0.921957447,0.924391463,0.637104314,0.701953858,0.712430913,0.724458194,0.737962146,0.75306641,0.769820921,0.612131344,0.61132114,0.610685846,0.610177693,0.609728741,0.60973395,0.609827145,0.660619581,0.660540695,0.66040476,0.660386605,0.660530485,0.660418606,0.660377341,0.642293264,0.647714287,0.667367774,0.675068882,0.683196616,0.692707242,-1
0.654566086,0.627042763,0.611206562,0.607860116,0.605633932,0.604068877,0.600425491,0.600618846,0.600924208,0.600509013,0.600980022,0.600978293,0.654647251,0.654786557,0.654732189,0.654795234,0.654938418,0.654934473,0.654753118,0.654688205,0.654736519,0.654762344,0.654637937,0.654566086,0.908570151,0.91045521,0.912473381,0.914764607,0.917414326,0.629887199,0.698600549,0.709663605,0.722313504,0.736446019,0.752181033,0.769559534,0.602910616,0.60202475,0.601330056,0.60077461,0.600286468,0.60025538,0.600317533,0.654893416,0.654821533,0.654691084,0.654666928,0.654810006,0.65468897,0.654647865,0.635454281,0.641285941,0.662100854,0.670298086,0.67896073,0.688943148,-1
0.650361115,0.621226343,0.604287007,0.600686819,0.59828613,0.596595169,0.592561638,0.592734451,0.593021314,0.592600061,0.593055853,0.593047282,0.650416851,0.6505447,0.65049193,0.650558762,0.650713772,0.650719663,0.650551217,0.650482637,0.65053364,0.65055792,0.65043569,0.650361115,0.901016586,0.903081086,0.90529426,0.907789158,0.910650381,0.624259716,0.696601558,0.708194857,0.721402565,0.736095973,0.752387173,0.770304305,0.595342654,0.594384424,0.59363314,0.593032844,0.592507876,0.592443403,0.592477337,0.650691636,0.650627642,0.650504113,0.650474967,0.650616699,0.650488059,0.650447816,0.630193041,0.636423138,0.658344996,0.667015117,0.676183323,0.686571981,-1
0.647724776,0.617058458,0.599065441,0.595223159,0.592656271,0.590845614,0.586448886,0.586604005,0.586875321,0.586448664,0.586892327,0.586878481,0.647747041,0.647864582,0.6478141,0.647884396,0.64805029,0.64806611,0.647915572,0.647844213,0.647897924,0.647920732,0.647801444,0.647724776,0.893751861,0.895992098,0.898396812,0.901091281,0.90415864,0.620277492,0.695966257,0.708025488,0.721718699,0.736898674,0.753665465,0.772030555,0.589503747,0.588477151,0.587672621,0.587030336,0.586471235,0.586376587,0.586385371,0.648051609,0.647996286,0.647880953,0.647847822,0.647987672,0.647853024,0.647814323,0.626560544,0.633171875,0.656131741,0.66524551,0.674883353,0.685609144,-1
0.646677432,0.614578393,0.595592864,0.591522653,0.588799556,0.586876605,0.582146977,0.582287389,0.582546225,0.582114837,0.582549541,0.582532003,0.64665759,0.646766603,0.646719402,0.64679302,0.646968814,0.646994585,0.646866511,0.646793269,0.646849716,0.646871155,0.646755531,0.646677432,0.886834157,0.889245034,0.891836394,0.894725051,0.897992205,0.617978061,0.696690316,0.709144705,0.723245635,0.738832719,0.755989794,0.774708162,0.585451158,0.584360845,0.583506912,0.582825881,0.582235641,0.582114291,0.582101207,0.64699391,0.646947931,0.646841914,0.646805785,0.64694323,0.646804189,0.646767679,0.624589943,0.631560577,0.655476146,0.664998756,0.675064303,0.686055464,-1
0.64722284,0.61380749,0.593901572,0.589619947,0.586752202,0.584725461,0.579696247,0.579825046,0.580074556,0.579639121,0.580068088,0.580048442,0.647152009,0.647254704,0.647212001,0.647288964,0.647473644,0.647509326,0.647407793,0.647333562,0.647392775,0.647412971,0.647301684,0.64722284,0.880314957,0.882890131,0.885661965,0.888738321,0.892198145,0.61738094,0.698756283,0.711530728,0.725958113,0.741869233,0.759327855,0.778302077,0.583223011,0.582074231,0.581175192,0.580459004,0.579840891,0.579696538,0.579665047,0.647522589,0.647486516,0.647390768,0.647352599,0.647487136,0.647345321,0.647311611,0.624296684,0.63160028,0.656377101,0.666268678,0.676714626,0.687897658,-1
0.649348557,0.614749374,0.594005286,0.589530921,0.586531525,0.584410506,0.579117675,0.57923803,0.579481421,0.579042629,0.579469098,0.579448913,0.649218018,0.64931681,0.649279957,0.649360417,0.64955295,0.649598437,0.649527015,0.649452673,0.649514681,0.649533779,0.649427446,0.649348557,0.874239026,0.876971071,0.879916117,0.88317276,0.886817562,0.618488051,0.702134226,0.715151359,0.729822346,0.745972249,0.763641493,0.7827726,0.582838359,0.581636904,0.580697464,0.579950019,0.57930753,0.57914406,0.579097762,0.649625572,0.649599851,0.649515159,0.649475872,0.649607023,0.64946403,0.649433684,0.625678943,0.633285106,0.658817794,0.669033942,0.6798083,0.691108904,-1
0.653026493,0.617390348,0.595899442,0.591252958,0.588136198,0.585931314,0.580413106,0.580528231,0.580768729,0.580327268,0.580754465,0.580735281,0.652828126,0.652925407,0.652895791,0.652979988,0.653179327,0.653234448,0.653196165,0.653122565,0.653187385,0.653205548,0.653104726,0.653026493,0.868644382,0.871524971,0.874635054,0.878063845,0.881885572,0.621284121,0.706782437,0.719964514,0.734796352,0.751098935,0.768886854,0.788075462,0.584297428,0.583049569,0.582074791,0.581300252,0.580637084,0.580458528,0.580401129,0.653275217,0.653260175,0.653187155,0.653147626,0.653274937,0.653132327,0.653105854,0.628718077,0.63659275,0.662766304,0.673258692,0.684305509,0.695649513,-1
0.658213597,0.621699947,0.599561656,0.594765389,0.591546686,0.589269139,0.583565659,0.583678777,0.583919598,0.583476149,0.583907252,0.583890564,0.657940317,0.658038242,0.658017182,0.658105397,0.658310476,0.658374992,0.658372303,0.658300261,0.658367896,0.658385295,0.65829048,0.658213597,0.86356226,0.866582319,0.869848531,0.873440775,0.877431201,0.625737109,0.712648193,0.725918743,0.740830211,0.757199699,0.775014396,0.794161763,0.587582035,0.586294453,0.585289699,0.584492455,0.583812461,0.583622957,0.583558229,0.658428996,0.658424836,0.658363934,0.658324979,0.658448029,0.658307302,0.658285153,0.633379089,0.641485001,0.668176316,0.678893307,0.690153433,0.70146771,-1
0.664852666,0.627631625,0.604952342,0.600030099,0.596725838,0.594387495,0.588540293,0.588654606,0.588898922,0.588454154,0.588892265,0.588879509,0.664498832,0.664599128,0.664587777,0.664680283,0.664890019,0.664963615,0.664998373,0.664928661,0.664999093,0.665015905,0.664927525,0.664852666,0.859017161,0.862167038,0.865579903,0.869326524,0.873477412,0.63179888,0.719668563,0.732953726,0.747866262,0.764218219,0.781968837,0.800977842,0.592656165,0.591335882,0.590306762,0.589491376,0.588798528,0.588602274,0.588534018,0.6650303,0.665037098,0.664988589,0.66495096,0.665069358,0.664931938,0.664914498,0.639611339,0.647908481,0.674987968,0.685875263,0.697287131,0.708500492,-1
0.672873274,0.635123592,0.612015479,0.606992281,0.603619635,0.601232903,0.595284542,0.595403202,0.595654112,0.595208669,0.595656785,0.595649324,0.672435042,0.672538857,0.672538119,0.67263513,0.672848416,0.672930698,0.673004129,0.67293746,0.673010643,0.673027049,0.672945462,0.672873274,0.855027042,0.858296671,0.861846321,0.865738026,0.870041303,0.639406139,0.72777126,0.741000798,0.755839311,0.772091482,0.789689085,0.808465135,0.599466716,0.598121017,0.597073328,0.596244492,0.595542839,0.595344053,0.595276062,0.673009363,0.673027067,0.672991058,0.672955429,0.673068821,0.672936034,0.672923616,0.647349493,0.655795613,0.683128791,0.694130104,0.705630524,0.716674561,-1
0.682192799,0.644099773,0.620679527,0.615581337,0.612158084,0.609735777,0.603729398,0.603855471,0.60411597,0.603670474,0.604131455,0.604130569,0.681668405,0.681776202,0.681786658,0.681888288,0.68210399,0.68219448,0.68230716,0.682244183,0.68232004,0.682336214,0.682261709,0.682192799,0.85160355,0.854982617,0.858658965,0.862686417,0.867134333,0.648481482,0.736875536,0.749983501,0.764676881,0.780749864,0.798108237,0.816560103,0.60794438,0.606580741,0.605520404,0.604682891,0.603976518,0.603779398,0.603715415,0.682284291,0.682312715,0.682289146,0.682256108,0.682364174,0.682237231,0.682230077,0.656514582,0.665065696,0.692514753,0.703572487,0.715097449,0.725907328,-1
0.692717542,0.654470871,0.630858455,0.625711903,0.62225624,0.619811444,0.613790325,0.613926768,0.61419972,0.613754755,0.614231302,0.614238175,0.692107487,0.692218994,0.692240856,0.692347079,0.692564034,0.692662163,0.692814009,0.692755301,0.692833715,0.692849823,0.692782615,0.692717542,0.848752244,0.85223035,0.85602325,0.860177228,0.864762501,0.658934459,0.746893108,0.759818188,0.774299547,0.790117318,0.807153676,0.825194268,0.61800466,0.616630669,0.615563672,0.614722284,0.614015271,0.61382395,0.613767637,0.692762161,0.69280099,0.69278964,0.692759694,0.69286215,0.692742134,0.692740404,0.667015081,0.675625994,0.703051384,0.71410731,0.725592775,0.736107958,-1
0.704343923,0.666135548,0.642452891,0.637284994,0.633815346,0.631361286,0.625368405,0.625518033,0.625806143,0.625362258,0.625856885,0.625872592,0.703651053,0.703765267,0.703798352,0.703908975,0.704125993,0.7042311,0.704421363,0.704367419,0.704448232,0.704464428,0.704404656,0.704343923,0.846472836,0.850039636,0.853939034,0.858210564,0.862926496,0.670662676,0.757729113,0.770414705,0.784621392,0.800111711,0.816747338,0.834294418,0.629549014,0.628172291,0.627104625,0.626264149,0.625560528,0.625379036,0.625333935,0.704340218,0.704389006,0.704389501,0.704363047,0.704459647,0.704347497,0.704351268,0.678748027,0.687372863,0.714634963,0.725630893,0.737013572,0.747178456,-1
0.716959738,0.678981672,0.655351371,0.650189254,0.646724083,0.644273986,0.638351591,0.638517054,0.638822844,0.638380543,0.638895557,0.638921057,0.716189213,0.716304468,0.716348189,0.716462838,0.716678703,0.716790039,0.717017313,0.71696854,0.717051545,0.717067966,0.717015695,0.716959738,0.844759501,0.848404841,0.852400909,0.85678139,0.861621969,0.683553069,0.7692831,0.781677155,0.795550616,0.81064534,0.826806164,0.843783009,0.642466099,0.64109422,0.640031821,0.639196977,0.638500692,0.638332917,0.638302419,0.716907113,0.716965288,0.716977109,0.71695445,0.717044984,0.71694148,0.716950747,0.691600284,0.700193027,0.727153768,0.73803222,0.749250323,0.759014783,-1
0.730445469,0.692887656,0.669431679,0.664302295,0.66085991,0.658426869,0.652616063,0.652799821,0.653125608,0.652685343,0.653222824,0.653258951,0.729604614,0.729718693,0.729772091,0.729890203,0.730103685,0.730220411,0.730482652,0.730439365,0.730524305,0.730541063,0.730496287,0.730445469,0.843601298,0.847315344,0.851398606,0.855879928,0.860839917,0.697483347,0.781450032,0.793504754,0.806990309,0.821625644,0.837242762,0.85357877,0.656633114,0.655273537,0.654222223,0.653397619,0.652712491,0.65256214,0.652549449,0.730344202,0.730411072,0.730433566,0.730414901,0.730499196,0.730404956,0.730419626,0.705449979,0.713964989,0.740489371,0.751194196,0.762188155,0.771507983,-1
0.74467562,0.707723847,0.684562253,0.679492106,0.676090483,0.673687326,0.66802766,0.668231961,0.668579836,0.668142005,0.668703787,0.668751245,0.74377368,0.743883977,0.743945763,0.744066594,0.744276458,0.744397655,0.744692216,0.744654632,0.744741198,0.744758381,0.744721016,0.74467562,0.842982581,0.846755938,0.850917394,0.855492045,0.860567061,0.712323431,0.794121321,0.80579278,0.818839374,0.832956104,0.847966264,0.863597512,0.671917228,0.670577214,0.669542631,0.668732714,0.668062401,0.667932966,0.667941074,0.744526865,0.744601627,0.744634022,0.744619447,0.744697371,0.744612836,0.744632732,0.72016792,0.728560438,0.754517944,0.764994947,0.775708078,0.784545325,-1
0.759520082,0.723353955,0.700603653,0.695618532,0.692275128,0.689914291,0.684443388,0.684670245,0.685042056,0.684606999,0.685194657,0.685254009,0.758567877,0.758671589,0.758740209,0.758862856,0.759067879,0.759192556,0.759516233,0.759484472,0.759572299,0.759589965,0.759559858,0.759520082,0.842883378,0.846707192,0.850938419,0.855599567,0.860786132,0.727936838,0.807185862,0.818433604,0.830993609,0.844537321,0.85888337,0.873753116,0.688177057,0.686863603,0.685851165,0.685060184,0.684408144,0.68430287,0.684334527,0.75932585,0.759407601,0.759449018,0.759438531,0.759509991,0.759435429,0.759460291,0.735618973,0.74384561,0.769111597,0.779309101,0.789688234,0.798011426,-1
0.774845492,0.739636521,0.717410068,0.712534791,0.709266376,0.706959781,0.701712968,0.701964148,0.702361482,0.701929475,0.702544311,0.70261598,0.773855011,0.773949347,0.774023062,0.774146488,0.774345482,0.774472593,0.774821686,0.774795768,0.774884439,0.774902613,0.774879539,0.774845492,0.843279791,0.84714584,0.851439072,0.856180635,0.861476206,0.744182112,0.820531085,0.8313178,0.843346906,0.85626824,0.86989953,0.883958662,0.705264209,0.703983976,0.702998818,0.702230776,0.701600236,0.701522092,0.701579782,0.774608618,0.774696366,0.774745839,0.774739346,0.77480429,0.774739793,0.774769282,0.751663465,0.759682673,0.784139702,0.794009088,0.804005122,0.811789375,-1
0.790516591,0.756426392,0.734830853,0.730089023,0.726911513,0.724670451,0.719680433,0.719957437,0.720381611,0.719952866,0.7205959,0.720680163,0.789500538,0.789582928,0.789659908,0.789782983,0.789974811,0.790103265,0.790473655,0.790453502,0.79054255,0.790561225,0.790544891,0.790516591,0.844144465,0.848045229,0.852393431,0.857210127,0.862613118,0.760914333,0.834044003,0.844335297,0.855792543,0.868047466,0.880920237,0.894127652,0.723024848,0.7217841,0.720831025,0.720089645,0.719483571,0.719435222,0.719521139,0.790240677,0.790333359,0.790389853,0.790387171,0.790445593,0.790391084,0.790424784,0.768158669,0.775931175,0.799470207,0.808966399,0.818534797,0.825761826,-1
0.806397551,0.773576197,0.752712074,0.748125849,0.745054158,0.742889181,0.738185738,0.738489792,0.73894184,0.738516498,0.739188464,0.739285451,0.805368879,0.805437166,0.805515579,0.805637122,0.805820727,0.805949411,0.806336643,0.806322082,0.806410993,0.806430128,0.806420177,0.806397551,0.845447074,0.8493758,0.853772729,0.858660124,0.864169906,0.777986626,0.847612243,0.857376567,0.868224513,0.879774633,0.891852356,0.904175273,0.741301282,0.740105824,0.739189259,0.738477949,0.737899018,0.737882802,0.737998835,0.806086889,0.806183389,0.806245816,0.806246691,0.806298628,0.806253866,0.806291295,0.784960271,0.792449481,0.814970919,0.824052824,0.833154035,0.839812063,-1
0.822353267,0.790937811,0.770898054,0.766487936,0.763535831,0.761456655,0.75706637,0.757398414,0.757879083,0.757457217,0.758158554,0.758268251,0.821324725,0.821377328,0.821455432,0.821574259,0.821748683,0.821876479,0.822275855,0.822266628,0.822354848,0.822374367,0.822370382,0.822353267,0.847154777,0.851105533,0.85554578,0.860500313,0.866117205,0.795251591,0.861125069,0.8703338,0.880538861,0.891351772,0.902605442,0.914019634,0.759933552,0.758788677,0.757912632,0.757234453,0.756685028,0.756702936,0.756850653,0.82201275,0.822111915,0.822179157,0.822183269,0.822228808,0.822193405,0.822234019,0.801923771,0.809096129,0.830510748,0.839141642,0.847741447,0.853825031,-1
0.838250605,0.808363785,0.789232896,0.785017542,0.782197517,0.78021293,0.77615896,0.776519642,0.777029386,0.776610997,0.777341855,0.777464097,0.837234325,0.83727036,0.83734658,0.837461548,0.837625954,0.837751761,0.838158443,0.838154208,0.838241154,0.838260951,0.838262457,0.838250605,0.849232642,0.853200346,0.857679372,0.862698362,0.868423605,0.812562675,0.874474368,0.883102065,0.892634972,0.902684619,0.913092997,0.923582934,0.778761006,0.77767145,0.776839482,0.77619712,0.775679231,0.775732893,0.775913526,0.837885618,0.837986278,0.838057203,0.838064183,0.838103464,0.838076894,0.838120102,0.818905812,0.825731132,0.845960903,0.854108758,0.862178542,0.867688323,-1
0.853959588,0.825708743,0.807561981,0.803558031,0.800881194,0.798998983,0.795300859,0.795690535,0.796229513,0.79581453,0.796574766,0.79670925,0.852966738,0.852986087,0.853059079,0.85316913,0.853322822,0.853445575,0.853854681,0.853855026,0.853940093,0.853960032,0.853966506,0.853959588,0.851644084,0.85562453,0.860138673,0.865220323,0.871056035,0.82977552,0.887555604,0.895580403,0.904416776,0.913683811,0.923233603,0.932792507,0.797623855,0.796593753,0.795808935,0.795204677,0.794720006,0.794810676,0.795025114,0.85357589,0.853676881,0.853750358,0.853759801,0.853793018,0.853774639,0.85381981,0.835765494,0.842217242,0.861196024,0.868833782,0.876350723,0.881293118,-1
